TSTUB1,4.5,129.6,None
TSTUB2,4.5,129.6,None
TSTUB3,4.5,129.6,None
TSTUB4,4.5,129.6,None
TSTUB5,4.5,129.6,None
TSTUB6,4.5,129.6,None
TSTUB7,4.5,129.6,None
TSTUB8,4.5,129.6,None
TSTUB9,4.5,129.6,None
TSTUB10,4.5,129.6,None
TSTUB11,4.5,129.6,None
TSTUB12,4.5,129.6,None
TSTUB13,4.5,129.6,None
TSTUB14,4.5,129.6,None
TSTUB15,4.5,129.6,None
TSTUB16,4.5,129.6,None
TSTUB17,4.5,129.6,None
TSTUB18,4.5,129.6,None
STRAY_Z1,None,None,99
STRAY_Z2,None,None,107.5
STRAY_Z3,None,None,104
