ROTATOR_A,23.8,173.8,None
ROTATOR_B,23.8,173.8,None
ROTATOR_C,23.8,173.8,None
ROTATOR_D,23.8,173.8,None
CHARGER,23.8,173.8,None
CHARGER_Z1,23.8,173.8,None
CHARGER_Z2,23.8,173.8,None
LASER,23.8,173.8,None
LASER_Z1,23.8,173.8,None
LASER_Z2,23.8,173.8,None
